ASVid	taxonomy
ed6dfb8c2deef96b11b6ef1b6c5cd878	"Ascomycota_sp|UDB02986753|SH0956570.09FU|reps|k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp"
4830d5f63f47b23b0ac62927ee560031	"Rozellomycota_sp|UDB06706919|SH1050945.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
2a9f30408059a9788a2277f92bf77be3	"Penicillium_burgense|KC411736|SH3810644.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_burgense"
ea856036eda5bbd0902760fae74b5602	"Aspergillus_versicolor|MW391739|SH1088125.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_versicolor"
7dfd6241572f38ff973152865fad0f76	"Gibellulopsis_nigrescens|EF543857|SH2495520.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_nigrescens"
2b0df00f42d416a15b5c845ed5d869ee	"Pseudeurotium_hygrophilum|AY129291|SH0956267.09FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__Pseudeurotium_hygrophilum"
cdcdc39f7b89ed5a471b66f5d0080ab8	"Eukaryota_sp|OU941498|SH1076193.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
b1b0a9b634977fe283d9b27125959207	"Saccharomyces_cerevisiae|AB018043|SH1059078.09FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae"
4f982847195ab67f4210df0afaf75069	"Exophiala_radicis|KT099204|SH3152738.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_radicis"
e8d9fe5c6cc4339ee436176410a6ac4f	"Saitozyma_podzolica|EU090896|SH1044970.09FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica"
ebcf2053b71d8599f7ce9453e8b11f2d	"Sordariales_sp|HG328105|SH1160574.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp"
6085da7eaf9e912e68afa8d7b0d80f7a	"Mortierella_sp|UDB04896351|SH1038400.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
bda9624d82323df522f32efa91282c29	"Papiliotrema_flavescens|AB035046|SH1539345.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens"
3206fd54a04db3cf0de8b01dbdf54fcf	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
1449307a8dff88a7e20928cb2c52b2c9	"Pseudallescheria_boydii|HQ185335|SH2540297.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Pseudallescheria;s__Pseudallescheria_boydii"
fbf0b56d754065f4ff97e27ef8c152cb	"Thaumatomonas_sp|UDB05488858|SH1199925.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp"
819c681af1f674e23cd290a8373fe05e	"Aspergillus_sesamicola|KJ775437|SH3214431.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sesamicola"
9e37e33fafda3eef93cc85bcf86d52b3	"Cladosporium_sphaerospermum|DQ780343|SH4358594.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum"
47f68e58b892dcec5c0b2f1456f842e8	"Solanaceae_sp|AJ300201|SH1038073.09FU|reps|k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanaceae_gen_Incertae_sedis;s__Solanaceae_sp"
42079c2826d75139abef2993ce986dfd	"Microascales_sp|UDB04142908|SH0944168.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascales_fam_Incertae_sedis;g__Microascales_gen_Incertae_sedis;s__Microascales_sp"
c59be9d8bfd3446e0a5d1541b2b35487	"Sodiomyces_sp|UDB07073999|SH0941173.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Sodiomyces;s__Sodiomyces_sp"
535da0092ba070bd84822fbfe0789078	"Rhizophydiales_sp|UDB06469474|SH1027481.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp"
df1254924939682073af500d90b6d051	"Cristinia_sp|UDB04465400|SH1194962.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__Cristinia;s__Cristinia_sp"
42a7250c20514b484f17ef02a367fe7c	"Hormiactis_sp|UDB03408742|SH0936444.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis;s__Hormiactis_sp"
4f9af2af197b2400031f1fdfbda64d79	"Mortierella_sp|UDB04883449|SH1039268.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp"
afd50e3dcb2948aa4393b6892fa8a6c2	"Penicillium_neocrassum|DQ645805|SH1228198.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_neocrassum"
3b67d3c5722b39be1ebe9f2a2e8aca9c	"Sordariales_sp|UDB02732378|SH1003244.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp"
3c96bd8c55fa2083897af726c78dfffb	"Cystobasidium_slooffiae|MT988261|SH1223334.09FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_slooffiae"
84626c65b4e41b9c6b469a73a4fdeccd	"Funneliformis_sp|HF970251|SH1275048.09FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp"
8e688efa30b5a0ee13bd4d22214f156e	"Podila_epicladia|HQ630319|SH2190302.09FU|refs|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila;s__Podila_epicladia"
a5dd2c64d4cad2f46c380908721d2c5d	"Ctenomyces_sp|MH793447|SH0930202.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Ctenomyces;s__Ctenomyces_sp"
d395ad47702c3c3517a3ff9a39533c97	"Penicillium_chrysogenum|JX045760|SH1127170.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_chrysogenum"
a008e2aced98f8b3ccd8ff414f52fa59	"Fungi_sp|GU187862|SH0964583.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
219fd75f08f8b78325e5d098448271d7	"GS07_sp|UDB02311693|SH1045597.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS07;f__GS07_fam_Incertae_sedis;g__GS07_gen_Incertae_sedis;s__GS07_sp"
c13fa8601ce02184b47291c4625e0362	"Tausonia_pullulans|AF444417|SH1071204.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans"
ba514a920775ab30d99b4faa14e62a0d	"Eukaryota_sp|UDB0595053|SH1248206.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
8ab1bda81e0022db0992ea2fa15090cc	"Penicillium_chrysogenum|JX045760|SH1127170.09FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_chrysogenum"
4360403cd3e59f847933844e89565fb8	"Clonostachys_rosea|AF358233|SH1077172.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea"
d3f1ba072c20e6046d266762e726f66e	"Olpidiaceae_sp|UDB02417906|SH1066941.09FU|reps|k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidiaceae_gen_Incertae_sedis;s__Olpidiaceae_sp"
ba67dd1fae338d2c212aed716043171d	"Penicillium_neocrassum|DQ645805|SH1228198.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_neocrassum"
98684485c4377aaa98490e63ac43b6f9	"Verticillium_nonalfalfae|JN187973|SH2786046.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_nonalfalfae"
fc4a5d7e90512d7424fb2e939f0d79dd	"Solicoccozyma_terricola|AF444350|SH0879613.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola"
0ec6d580aaa7f239b22174ca84d9c96f	"Fusarium_equiseti|GQ505688|SH3082323.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_equiseti"
7b9bcc7ec889c8e1289a3d245aa28273	"Eukaryota_sp|UDB0543620|SH1076191.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
e88574e72755cacf12d0eea3b2c6281b	"Eukaryota_sp|OU941498|SH1076193.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
36858bb63aed6c8f4834a53c62988edc	"Saccharomyces_cerevisiae|AB018043|SH1059078.09FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae"
17c929ec64bfe11114d6406f3c21131f	"Solicoccozyma_sp|UDB0255287|SH0879813.09FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_sp"
6d3280b1be55bf6a66bccd41a4d92d57	"Fusarium_waltergamsii|DQ094420|SH3194499.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_waltergamsii"
e79122adea89bbe08daae8676f351ca2	"Neoascochyta_europaea|KT389511|SH0985244.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_europaea"
a5dda06cd9dea283aaa35a8245a8c0c2	"Acaulium_retardatum|MH861544|SH0902179.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Acaulium;s__Acaulium_retardatum"
99198d3fbba2ecf4f1c61e7603c70668	"Fusarium_solani|UDB02194764|SH0970245.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_solani"
9c1c6348930c672e2c5159f373bd748e	"Nectriaceae_sp|KX788197|SH0994942.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis;s__Nectriaceae_sp"
cdd762b3277e9d66d75536691ae48104	"Mortierellomycota_sp|UDB04953512|SH1254967.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycota_cls_Incertae_sedis;o__Mortierellomycota_ord_Incertae_sedis;f__Mortierellomycota_fam_Incertae_sedis;g__Mortierellomycota_gen_Incertae_sedis;s__Mortierellomycota_sp"
f1a14f3020c7fb64406a870367dca922	"Cristinia_sp|UDB04465400|SH1194962.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__Cristinia;s__Cristinia_sp"
d7a85c9d18e457bb7edb1991881184c1	"Rhizophydiales_sp|UDB06469474|SH1027481.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp"
9508fd4c7710a07af14f9ca0ab175842	"Cladosporium_halotolerans|DQ780364|SH2100630.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_halotolerans"
6f083767408978b336006aabd06167a3	"Cladosporium_fusiforme|DQ780388|SH4358443.09FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_fusiforme"
b03627237ba2f4bce4b06db065a9bcc7	"Xylariales_sp|UDB0752969|SH0945915.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Xylariales_gen_Incertae_sedis;s__Xylariales_sp"
e97b90a17f85eb34e04d76525b9c4809	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
ef12c7fdcf5aeea92719313b4e91d5d5	"Verticillium_dahliae|EF377335|SH1322720.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_dahliae"
cdd6c99f91bdf23ee5287e7ba0c755ae	"Acremonium_sclerotigenum|AJ621772|SH1291669.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_sclerotigenum"
5aa985f7c3420b02d1885aeeafab72c7	"Eukaryota_sp|UDB01712440|SH1147436.09FU|reps|k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp"
554e83a981ac73e4bfbe56f5024ddf4d	"Syncephalis_sp|UDB0722130|SH1175445.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp"
7028981ac659e436b6fbc3afc91bf8a9	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
1b4afdbde85bac078dd5f8e13e117efa	"Mortierellaceae_sp|UDB04573257|SH1038805.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp"
a94242b18dfa75fe859cab2e289514aa	"Fusarium_variasi|MN954339|SH3189497.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_variasi"
2bbf8141059d6af7de9ae6ae08e68fdf	"Brunneomyces_brunnescens|LN810520|SH0909374.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Brunneomyces;s__Brunneomyces_brunnescens"
22bcac4958ee9f28b5bf61e55931480a	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
c5a992de49df7395996b6c1039ef54a2	"Enterocarpus_grenotii|MH861153|SH0936422.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Enterocarpus;s__Enterocarpus_grenotii"
23d764c858b5bb83d52fbd4f203499a5	"Chaetomidium_sp|JQ082500|SH1240663.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomidium;s__Chaetomidium_sp"
0814fd97aa123f85674f4f7c542ae824	"Funneliformis_sp|JX389988|SH1274962.09FU|reps|k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp"
ebc79d85b30bbe0d7414f906bf76d20c	"Sordariomycetes_sp|UDB03567951|SH0971630.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis;s__Sordariomycetes_sp"
6696242d63758337c22310579187a860	"Rozellomycota_sp|UDB0120184|SH0969763.09FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp"
66c9bd0d0559482d9d5d549d45d40307	"Rhizophydiomycetes_sp|UDB0221030|SH1189785.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiomycetes_ord_Incertae_sedis;f__Rhizophydiomycetes_fam_Incertae_sedis;g__Rhizophydiomycetes_gen_Incertae_sedis;s__Rhizophydiomycetes_sp"
66c9bd0d0559482d9d5d549d45d40307	"Rhizophydiomycetes_sp|UDB0221030|SH1189785.09FU|reps|k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiomycetes_ord_Incertae_sedis;f__Rhizophydiomycetes_fam_Incertae_sedis;g__Rhizophydiomycetes_gen_Incertae_sedis;s__Rhizophydiomycetes_sp"
6a40f59fa06c97a5290cdb4c8c2e3fb8	"Acremonium_sp|UDB0838078|SH1291659.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_sp"
0b25fcc8b8771c41e87b402839299fb3	"Blastocladiales_sp|UDB01528363|SH1183191.09FU|reps|k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Blastocladiales;f__Blastocladiales_fam_Incertae_sedis;g__Blastocladiales_gen_Incertae_sedis;s__Blastocladiales_sp"
2c8942ecdfc22f2832d86cd711169b7c	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
dba491f968f41369d0f8f1e7bab61f12	"Trichoderma_paucisporum|DQ109526|SH3108269.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_paucisporum"
74064c059a69062128f24d129d1578d9	"Cercozoa_sp|UDB01719464|SH1018511.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
743cb02733a9733aca4487193dc64980	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
c516a2a24de1b2e6d052f4db415a461f	"Penicillium_crystallinum|AF033486|SH0884190.09FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_crystallinum"
f9e6c2e90cd54eed887bda741e41d270	"Trichoderma_theobromicola|DQ109525|SH3106317.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_theobromicola"
5d86d7619533108557a3b22a0d741d45	"Hormiactis_sp|UDB03408742|SH0936444.09FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis;s__Hormiactis_sp"
3702a98ba3c786048c0fcc29fd0a1724	"Candida_sp|OM809269|SH1177929.09FU|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_sp"
39ee06f25ab717dacc0e373009bbf1be	"Pyrenochaetopsis_tabarestanensis|KF730241|SH2789239.09FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_tabarestanensis"
6be91fa86d56fc23c273d87915344668	"Mortierellaceae_sp|MT365942|SH1196008.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp"
ffbbcc236e64e00f8314f36440ca58a1	"Stachybotryaceae_sp|MT520591|SH1074089.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp"
92a6fe47c8775c8071a79fe2c3ab61da	"Psathyrella_sp|UDB05269793|SH1218343.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_sp"
38d1ee64ca236f63974c9fcfda23e795	"Phialemonium_inflatum|HE610364|SH0971256.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Cephalothecaceae;g__Phialemonium;s__Phialemonium_inflatum"
4c0d86553d689d71340d7a7ddc2d0e94	"Trichoderma_velutinum|KC171337|SH2612698.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_velutinum"
e50a7bd42c7279b458222f8dcce63684	"Metacordyceps_chlamydosporia|MH400792|SH1111188.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metacordyceps;s__Metacordyceps_chlamydosporia"
5b07b7917dd159c3c07ebbfecb6b8726	"Fungi_sp|JX351768|SH1004714.09FU|reps|k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp"
6e90e92b5bca734a766783c034565c9f	"Enterocarpus_grenotii|MH861153|SH0936422.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Enterocarpus;s__Enterocarpus_grenotii"
8c619309e6e5454f93ae861819d965da	"Blastocladiomycota_sp|UDB01528811|SH0906219.09FU|reps|k__Fungi;p__Blastocladiomycota;c__Blastocladiomycota_cls_Incertae_sedis;o__Blastocladiomycota_ord_Incertae_sedis;f__Blastocladiomycota_fam_Incertae_sedis;g__Blastocladiomycota_gen_Incertae_sedis;s__Blastocladiomycota_sp"
42ed4d417550285aaeed3ab4564755aa	"Fusarium_pseudograminearum|OK017465|SH1129693.09FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_pseudograminearum"
099f09955abfee76a052029ab83ab8f6	"Arthrobotrys_amerosporus|MH861583|SH1153978.09FU|refs|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_amerosporus"
33adac43d1106225f6f44a857f3b681b	"Ilyonectria_mors-panacis|JF735288|SH1508018.09FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_mors-panacis"
5f74a0cff1edbb48a8f5f61ef9483729	"Coprinellus_alkalinus|UDB035290|SH1207641.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_alkalinus"
b5daf8b2d313f578f61206a44946df43	"Syncephalis_sp|UDB0722130|SH1175445.09FU|reps|k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__Syncephalis_sp"
0f677f0811b94b7300b995baabe14ddd	"Cercozoa_sp|UDB01717152|SH1015338.09FU|reps|k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp"
